u,v,key,osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,access,tunnel,bridge,width
1555345851,1555345880,0,142107513,,,residential,False,True,71.34,"LINESTRING (139.6976859 35.6482085, 139.6970018 35.6485288)",,,,,,
1555345852,1555345851,0,142107511,,上村坂,unclassified,False,True,9.91,"LINESTRING (139.6977459 35.6482831, 139.6976859 35.6482085)",,,,,,
1555345852,1555345844,0,142107518,,,residential,False,False,55.214,"LINESTRING (139.6977459 35.6482831, 139.6982967 35.6480681)",,,,,,
1555345852,3347417413,0,142107511,,上村坂,unclassified,False,False,36.568,"LINESTRING (139.6977459 35.6482831, 139.6977937 35.6483425, 139.6978748 35.6484324, 139.6979584 35.6485621)",,,,,,
1555345856,1316236923,0,32622695,,西郷山通り,unclassified,False,False,21.343,"LINESTRING (139.6957948 35.648323, 139.6955755 35.6483943)",,30,,,,
1555345856,1316237069,0,32622695,,西郷山通り,unclassified,False,True,43.126999999999995,"LINESTRING (139.6957948 35.648323, 139.6960598 35.6482722, 139.6962632 35.6482513)",,30,,,,
1555345856,1555345931,0,142107528,,,residential,False,True,147.06199999999998,"LINESTRING (139.6957948 35.648323, 139.6960578 35.6490432, 139.6961495 35.6493245, 139.6961742 35.6495155, 139.6962229 35.6495944)",,,,,,
1555345880,1555345849,0,142107510,,,residential,False,False,48.444,"LINESTRING (139.6970018 35.6485288, 139.6967087 35.648164)",,,,,,
1555345880,1555345851,0,142107513,,,residential,False,False,71.34,"LINESTRING (139.6970018 35.6485288, 139.6976859 35.6482085)",,,,,,
1555345880,1555345920,0,142107510,,,residential,False,True,91.29500000000002,"LINESTRING (139.6970018 35.6485288, 139.6970864 35.6486409, 139.6970934 35.6486933, 139.697083 35.6487783, 139.6970049 35.6490563, 139.6969872 35.6491007, 139.69694 35.6491426, 139.6967831 35.6492438)",,,,,,
1555345912,1555345918,0,32622701,,西郷山通り,tertiary,False,False,7.401,"LINESTRING (139.6940473 35.6491552, 139.6939788 35.6491917)",,,,,,
1555345912,366871604,0,32622701,,西郷山通り,tertiary,False,True,77.579,"LINESTRING (139.6940473 35.6491552, 139.694676 35.6488403, 139.6947767 35.6487872)",,,,,,
1555345912,1555345921,0,142107523,,,residential,False,True,98.989,"LINESTRING (139.6940473 35.6491552, 139.6940878 35.6491753, 139.6941465 35.6491804, 139.6950912 35.6492694, 139.6951289 35.6492734)",,,,,,
1555345918,1555345912,0,32622701,,西郷山通り,tertiary,False,True,7.401,"LINESTRING (139.6939788 35.6491917, 139.6940473 35.6491552)",,,,,,
1555345918,631540776,0,49684728,,,unclassified,False,True,34.936,"LINESTRING (139.6939788 35.6491917, 139.693755 35.6489355)",,,,,,
1555345918,1316237246,0,32622701,,西郷山通り,tertiary,False,False,54.798,"LINESTRING (139.6939788 35.6491917, 139.6938062 35.6492827, 139.6937451 35.6493185, 139.6936897 35.6493592, 139.6936369 35.6494041, 139.6935917 35.6494505, 139.693536 35.6495194)",,,,,,
1555345920,1555345931,0,142107510,,,residential,False,True,63.891,"LINESTRING (139.6967831 35.6492438, 139.6962229 35.6495944)",,,,,,
1555345920,1555345933,0,116837544,,,unclassified,False,False,67.072,"LINESTRING (139.6967831 35.6492438, 139.6969973 35.6494841, 139.6966908 35.6496627)",,,,,,
1555345920,1316237069,0,116837544,,,unclassified,False,True,121.26700000000001,"LINESTRING (139.6967831 35.6492438, 139.6965439 35.6489755, 139.6962632 35.6482513)",,,,,,
1555345920,1555345880,0,142107510,,,residential,False,False,91.295,"LINESTRING (139.6967831 35.6492438, 139.69694 35.6491426, 139.6969872 35.6491007, 139.6970049 35.6490563, 139.697083 35.6487783, 139.6970934 35.6486933, 139.6970864 35.6486409, 139.6970018 35.6485288)",,,,,,
1555345921,1316236300,0,116837729,,,unclassified,False,True,41.019,"LINESTRING (139.6951289 35.6492734, 139.6950855 35.6496406)",,,,,,
1555345921,1316236230,0,116837729,,,unclassified,False,False,45.548,"LINESTRING (139.6951289 35.6492734, 139.6951682 35.648942, 139.6951684 35.6489081, 139.6951717 35.6488654)",,,,,,
1555345921,1555345912,0,142107523,,,residential,False,False,98.989,"LINESTRING (139.6951289 35.6492734, 139.6950912 35.6492694, 139.6941465 35.6491804, 139.6940878 35.6491753, 139.6940473 35.6491552)",,,,,,
1555345921,1555345922,0,142107523,,,residential,False,True,60.522,"LINESTRING (139.6951289 35.6492734, 139.695172 35.6492698, 139.69573 35.6493149, 139.6957955 35.6493193)",,,,,,
1555345922,1555345935,0,49042365,2,野沢通り,tertiary,False,False,47.618,"LINESTRING (139.6957955 35.6493193, 139.6961092 35.6496634)",422,,,,,
1555345922,1316236482,0,49042365,2,野沢通り,tertiary,False,True,29.911,"LINESTRING (139.6957955 35.6493193, 139.6955992 35.6491027)",422,,,,,
1555345922,1555345921,0,142107523,,,residential,False,False,60.522,"LINESTRING (139.6957955 35.6493193, 139.69573 35.6493149, 139.695172 35.6492698, 139.6951289 35.6492734)",,,,,,
1555345931,1555345920,0,142107510,,,residential,False,False,63.891,"LINESTRING (139.6962229 35.6495944, 139.6967831 35.6492438)",,,,,,
1555345931,1555345935,0,142107510,,,residential,False,True,12.822,"LINESTRING (139.6962229 35.6495944, 139.6961092 35.6496634)",,,,,,
1555345931,1555345856,0,142107528,,,residential,False,False,147.062,"LINESTRING (139.6962229 35.6495944, 139.6961742 35.6495155, 139.6961495 35.6493245, 139.6960578 35.6490432, 139.6957948 35.648323)",,,,,,
1555345933,1316236286,0,116837544,,,unclassified,False,False,42.216,"LINESTRING (139.6966908 35.6496627, 139.6963259 35.6498998)",,,,,,
1555345933,625541257,0,142107520,,,residential,False,True,59.632,"LINESTRING (139.6966908 35.6496627, 139.697086 35.6500922)",,,,,,
1555345933,1555345920,0,116837544,,,unclassified,False,True,67.072,"LINESTRING (139.6966908 35.6496627, 139.6969973 35.6494841, 139.6967831 35.6492438)",,,,,,
1555345935,1316237302,0,49042365,2,野沢通り,tertiary,False,False,9.306,"LINESTRING (139.6961092 35.6496634, 139.696173 35.6497291)",422,,,,,
1555345935,1555345922,0,49042365,2,野沢通り,tertiary,False,True,47.618,"LINESTRING (139.6961092 35.6496634, 139.6957955 35.6493193)",422,,,,,
1555345935,1555345931,0,142107510,,,residential,False,False,12.822,"LINESTRING (139.6961092 35.6496634, 139.6962229 35.6495944)",,,,,,
1555345950,1553234662,0,142107522,,,residential,False,True,39.387,"LINESTRING (139.6898053 35.6510729, 139.689889 35.6510949, 139.6899102 35.6511003, 139.6899358 35.6511144, 139.6899537 35.6511402, 139.6900258 35.6513418)",,,,,,
1555345950,366876440,0,262007624,,山手通り,primary,True,False,49.116,"LINESTRING (139.6898053 35.6510729, 139.6898446 35.6509611, 139.6898662 35.6509172, 139.6898988 35.6508535, 139.6899325 35.6507944, 139.6899735 35.6507332, 139.6900225 35.6506704)",317,60,,,,
1555345950,7551348741,0,1283491047,,山手通り,primary_link,True,False,17.895,"LINESTRING (139.6898053 35.6510729, 139.6897337 35.6510238, 139.6896418 35.6509836)",317,,,,,
1556927196,251860144,0,955613574,,,residential,False,False,7.278,"LINESTRING (139.7053192 35.6463934, 139.7053121 35.6463282)",,,,,,
1556927208,698642588,0,49254786,,,residential,False,False,8.787,"LINESTRING (139.7043235 35.6465236, 139.7043213 35.6464446)",,,,,,
1556927208,387766346,0,49254786,,,residential,False,True,153.139,"LINESTRING (139.7043235 35.6465236, 139.7043192 35.6466259, 139.7042696 35.647816, 139.704263 35.6478999)",,,,,,
1556927208,1556927196,0,310155112,2,駒沢通り,secondary,True,False,91.129,"LINESTRING (139.7043235 35.6465236, 139.7052153 35.646407, 139.7053192 35.6463934)",416,50,,,,
1556927214,1583437466,0,310155111,3,駒沢通り　新道坂,primary,True,False,77.939,"LINESTRING (139.7023531 35.6465668, 139.7022763 35.6465454, 139.7022045 35.6465231, 139.702088 35.6464779, 139.7020026 35.6464328, 139.7018492 35.6463309, 139.7017728 35.6462668, 139.7017068 35.6461986, 139.7016785 35.6461567)",317;416,50,,,,
1583437470,1058557073,0,59075772,,,residential,False,True,89.053,"LINESTRING (139.6941456 35.6467966, 139.6949398 35.6463224)",,,,,,
1583437470,1555345807,0,49684507,,,residential,False,False,72.99799999999999,"LINESTRING (139.6941456 35.6467966, 139.6943715 35.6470466, 139.694623 35.6473262)",,,,,,
1583437470,1316236952,0,"[49684507, 116837678]",,,residential,False,"[False, True]",147.87,"LINESTRING (139.6941456 35.6467966, 139.6937492 35.6463644, 139.6935069 35.6465478, 139.6934313 35.6465966, 139.6931708 35.6467598, 139.6930414 35.6468409, 139.6929992 35.6468671)",,,,,,
1583437470,1058557112,0,59075772,,,residential,False,False,88.21000000000001,"LINESTRING (139.6941456 35.6467966, 139.6934019 35.6472406, 139.6933589 35.6472663)",,,,,,
1671325470,1671325471,0,154610595,,,residential,False,True,4.998,"LINESTRING (139.6974529 35.6624164, 139.697417 35.6624506)",,,,,,
1671325471,1517481937,0,154610594,,,residential,False,False,13.501,"LINESTRING (139.697417 35.6624506, 139.6975249 35.6625346)",,,,,,
1671325471,1671325470,0,154610595,,,residential,False,False,4.998,"LINESTRING (139.697417 35.6624506, 139.6974529 35.6624164)",,,,,,
1671325471,1671325473,0,154610595,,,residential,False,True,10.177,"LINESTRING (139.697417 35.6624506, 139.6973437 35.6625201)",,,,,,
1671325473,1671325471,0,154610595,,,residential,False,False,10.177,"LINESTRING (139.6973437 35.6625201, 139.697417 35.6624506)",,,,,,
1673403917,1517482123,0,154876815,,,residential,False,False,99.64800000000001,"LINESTRING (139.6968794 35.6633473, 139.6971346 35.6634049, 139.6972636 35.6629133, 139.6973254 35.6627422)",,,,,,
1685220950,1685220946,0,1087233629,2,明治通り,primary,True,False,68.388,"LINESTRING (139.7054496 35.6562653, 139.706003 35.6558457)",305,50,,,,
1685220952,1685220950,0,1087233629,2,明治通り,primary,True,False,36.362,"LINESTRING (139.7051572 35.65649, 139.7054496 35.6562653)",305,50,,,,
1685220952,1251060622,0,109231692,,,unclassified,False,True,94.169,"LINESTRING (139.7051572 35.65649, 139.7052093 35.6565385, 139.7058609 35.6571147)",,,,,,
1685220953,1685220952,0,1087233629,2,明治通り,primary,True,False,58.713,"LINESTRING (139.7047007 35.6568658, 139.7051572 35.65649)",305,50,,,,
1685220981,253890308,0,852978893,,六本木通り,trunk,True,False,10.285,"LINESTRING (139.7032849 35.657981, 139.703173 35.657964)",246,60,yes,,,
1685220981,5787345704,0,852978892,2,明治通り,primary,True,False,130.558,"LINESTRING (139.7032849 35.657981, 139.7034374 35.6578265, 139.7043131 35.6571583)",305,50,,,,
1685220982,256180207,0,257223001,4,六本木通り,trunk,True,False,59.81,"LINESTRING (139.7031408 35.6581498, 139.7037968 35.6582221)",246,,yes,,,
1685220982,1685220981,0,257223004,2,明治通り,primary,True,False,22.843,"LINESTRING (139.7031408 35.6581498, 139.7032849 35.657981)",305,50,,,,
1685220985,1251060607,0,109231709,,,unclassified,True,False,126.923,"LINESTRING (139.7029389 35.6585504, 139.7030051 35.6585327, 139.7030831 35.658555, 139.7042071 35.6588757, 139.7042664 35.6588635)",,,,,,
1685220985,1685220982,0,310155083,2,明治通り,primary,True,False,48.157,"LINESTRING (139.7029389 35.6585504, 139.7030773 35.6582602, 139.7031408 35.6581498)",305,50,,,,
1685220989,252683801,0,213526434,,宮益坂,tertiary,False,True,9.584,"LINESTRING (139.7024715 35.6595579, 139.7023676 35.6595405)",,,,,,
1685220989,1116808119,0,375809353,,宮益坂,tertiary,False,False,55.837,"LINESTRING (139.7024715 35.6595579, 139.7026336 35.6595829, 139.7027047 35.6595944, 139.7030779 35.6596549)",,40,,,,
1685220989,1685220985,0,"[319498882, 257223011, 310155083, 1071930096, 945364031]",2,明治通り,primary,True,False,119.75099999999998,"LINESTRING (139.7024715 35.6595579, 139.7025157 35.6594434, 139.7025339 35.6594003, 139.7028061 35.6588316, 139.702872 35.658693, 139.7029389 35.6585504)",305,50,,,,
1685221011,517547790,0,207001226,,,unclassified,True,False,60.311,"LINESTRING (139.7023641 35.660395, 139.7024614 35.6603969, 139.7030313 35.660413)",,,,,,
1685221011,1685220989,0,931455736,,明治通り,primary,True,False,93.94999999999999,"LINESTRING (139.7023641 35.660395, 139.7023983 35.6598662, 139.702412 35.6597365, 139.702427 35.6596771, 139.7024715 35.6595579)",305,50,,,,
1685221013,1685221011,0,931455736,,明治通り,primary,True,False,69.231,"LINESTRING (139.7023401 35.6610173, 139.7023641 35.660395)",305,50,,,,
1685221014,158030029,0,41857237,2,美竹通り,tertiary,False,True,9.627,"LINESTRING (139.7022926 35.6618642, 139.7021916 35.6618918)",,,,,,
1685221014,517547737,0,931455735,2,美竹通り,tertiary,False,False,47.494,"LINESTRING (139.7022926 35.6618642, 139.7024273 35.6618243, 139.702791 35.6617285)",,,,,,
1685221014,1685221013,0,931455736,,明治通り,primary,True,False,94.27099999999999,"LINESTRING (139.7022926 35.6618642, 139.7023042 35.6617043, 139.7023401 35.6610173)",305,50,,,,
1685221015,517547930,0,138917010,,キャットストリート,unclassified,False,True,113.84100000000001,"LINESTRING (139.7022406 35.6626565, 139.7023326 35.6626914, 139.7023555 35.6626987, 139.7023769 35.662711, 139.7023907 35.6627279, 139.702534 35.6631299, 139.702692 35.6635729)",,,,,,5
1685221015,1685221014,0,213526435,,明治通り,primary,True,False,88.225,"LINESTRING (139.7022406 35.6626565, 139.7022812 35.6620385, 139.7022926 35.6618642)",305,50,,,,
1703022846,1316236631,0,285189321,3,玉川通り,trunk,True,False,20.926,"LINESTRING (139.6846504 35.6505697, 139.6844582 35.6504647)",246,,yes,,,
1703022846,1703022859,0,49685897,,,residential,False,True,48.943000000000005,"LINESTRING (139.6846504 35.6505697, 139.6847034 35.6505507, 139.685149 35.6503977)",,,,,,
1703022859,2068039706,0,158059310,,,residential,False,False,25.116,"LINESTRING (139.685149 35.6503977, 139.6850723 35.6501806)",,,,,,
1703022859,1703069606,0,158059310,,,residential,False,True,18.532,"LINESTRING (139.685149 35.6503977, 139.685264 35.6505357)",,,,,,
1703022859,1703022846,0,49685897,,,residential,False,False,48.943000000000005,"LINESTRING (139.685149 35.6503977, 139.6847034 35.6505507, 139.6846504 35.6505697)",,,,,,
1703022859,631570403,0,49685897,,,residential,False,True,58.501000000000005,"LINESTRING (139.685149 35.6503977, 139.6852547 35.6503459, 139.6856234 35.6501141, 139.6856705 35.6500868)",,,,,,
1703069600,366879822,0,32623190,,,residential,False,False,48.004,"LINESTRING (139.6860802 35.6504395, 139.6864427 35.6507551)",,30,,,,
1703069600,1703069604,0,158059312,,,residential,False,False,33.055,"LINESTRING (139.6860802 35.6504395, 139.686356 35.6502442)",,,,,,
1703069600,631570403,0,32623190,,,residential,False,True,53.93,"LINESTRING (139.6860802 35.6504395, 139.6857165 35.6501263, 139.6856705 35.6500868)",,30,,,,
1703069600,1703069606,0,158059312,,,residential,False,True,76.539,"LINESTRING (139.6860802 35.6504395, 139.6859828 35.6505062, 139.685264 35.6505357)",,,,,,
1703069602,1703069604,0,158059312,,,residential,False,True,32.316,"LINESTRING (139.6866246 35.6500523, 139.686356 35.6502442)",,,,,,
1703069602,366879355,0,196615377,,,residential,False,False,45.441,"LINESTRING (139.6866246 35.6500523, 139.6869753 35.6503452)",,,,,,
1703069602,1316236240,0,196615377,,,residential,False,True,25.729,"LINESTRING (139.6866246 35.6500523, 139.6864396 35.6498764)",,,,,,
1703069603,631570403,0,49685897,,,residential,False,False,38.397000000000006,"LINESTRING (139.6860736 35.6499775, 139.6857205 35.6500732, 139.6856705 35.6500868)",,,,,,
1703069603,1316236240,0,49685897,,,residential,False,True,34.929,"LINESTRING (139.6860736 35.6499775, 139.6863797 35.649893, 139.6864396 35.6498764)",,,,,,
1703069603,1703069604,0,158059313,,,residential,False,False,39.123999999999995,"LINESTRING (139.6860736 35.6499775, 139.6862229 35.6501161, 139.686356 35.6502442)",,,,,,
1703069604,1703069602,0,158059312,,,residential,False,False,32.316,"LINESTRING (139.686356 35.6502442, 139.6866246 35.6500523)",,,,,,
1703069604,1703069600,0,158059312,,,residential,False,True,33.055,"LINESTRING (139.686356 35.6502442, 139.6860802 35.6504395)",,,,,,
1703069604,1703069603,0,158059313,,,residential,False,True,39.123999999999995,"LINESTRING (139.686356 35.6502442, 139.6862229 35.6501161, 139.6860736 35.6499775)",,,,,,
1703069606,1703022859,0,158059310,,,residential,False,False,18.532,"LINESTRING (139.685264 35.6505357, 139.685149 35.6503977)",,,,,,
1703069606,1703069611,0,158059312,,,residential,False,True,24.287,"LINESTRING (139.685264 35.6505357, 139.6851249 35.6507226)",,,,,,
1703069606,1703069600,0,158059312,,,residential,False,False,76.539,"LINESTRING (139.685264 35.6505357, 139.6859828 35.6505062, 139.6860802 35.6504395)",,,,,,
1703069607,1316237020,0,49685675,,,residential,False,False,42.05,"LINESTRING (139.6890352 35.6490955, 139.6890149 35.6487177)",,,,,,
1703069607,1703069612,0,49685675,,,residential,False,True,46.987,"LINESTRING (139.6890352 35.6490955, 139.6890643 35.6495174)",,,,,,
1703069607,1703069616,0,158059311,,,residential,False,False,116.106,"LINESTRING (139.6890352 35.6490955, 139.6896815 35.6490732, 139.6903188 35.6490477)",,,,,,
1703069611,1703069606,0,158059312,,,residential,False,False,24.287,"LINESTRING (139.6851249 35.6507226, 139.685264 35.6505357)",,,,,,
1703069612,1703069607,0,49685675,,,residential,False,False,46.987,"LINESTRING (139.6890643 35.6495174, 139.6890352 35.6490955)",,,,,,
1703069612,631562386,0,49685675,,,residential,False,True,43.929,"LINESTRING (139.6890643 35.6495174, 139.6890821 35.6499122)",,,,,,
1703069612,1316236967,0,49685897,,,residential,False,False,73.375,"LINESTRING (139.6890643 35.6495174, 139.6882534 35.6495527)",,,,,,
1703069612,1316237233,0,49685897,,,residential,False,True,115.6,"LINESTRING (139.6890643 35.6495174, 139.6899839 35.6494975, 139.6903426 35.6494787)",,,,,,
1703069615,2068039687,0,158059310,,,residential,False,False,6.019,"LINESTRING (139.6850285 35.6500744, 139.6850076 35.650023)",,,,,,
1703069615,2068039706,0,158059310,,,residential,False,True,12.454,"LINESTRING (139.6850285 35.6500744, 139.6850723 35.6501806)",,,,,,
1703069615,2069261638,0,196615376,,,residential,False,False,46.101,"LINESTRING (139.6850285 35.6500744, 139.6854392 35.6498284)",,,,,,
1703069616,1316237096,0,116837604,,,residential,False,False,48.52,"LINESTRING (139.6903188 35.6490477, 139.6902973 35.6486117)",,,,,,
1703069616,1316237233,0,116837604,,,residential,False,True,47.973,"LINESTRING (139.6903188 35.6490477, 139.6903426 35.6494787)",,,,,,
1703069616,1703069607,0,158059311,,,residential,False,True,116.106,"LINESTRING (139.6903188 35.6490477, 139.6896815 35.6490732, 139.6890352 35.6490955)",,,,,,
1703073594,8218458786,0,158059896,,目切坂（暗闇坂）,unclassified,True,False,221.31899999999993,"LINESTRING (139.7014738 35.6470367, 139.7014001 35.6470385, 139.7011641 35.6470505, 139.7006338 35.6471714, 139.7004037 35.6472696, 139.7003492 35.647298, 139.7002618 35.6473316, 139.7000553 35.6473387, 139.7000284 35.6473321, 139.699814 35.6472456, 139.699762 35.6472373, 139.6995803 35.64723, 139.6995069 35.6472285, 139.6994531 35.6472219, 139.6994076 35.6472112, 139.6992694 35.6471588, 139.699204 35.6471493, 139.6991402 35.6471503)",,,,,,
1703073594,252677329,0,1037780119,,,unclassified,False,True,55.939,"LINESTRING (139.7014738 35.6470367, 139.7016178 35.6472412, 139.7017245 35.6473698, 139.7018097 35.6474583)",,,,,,
1703079223,2067979923,0,28195686,4,山手通り,primary,False,False,92.92099999999999,"LINESTRING (139.6891239 35.6513461, 139.6887131 35.6517379, 139.6884587 35.6519834)",317,,,,,
1703079223,1703079224,0,32623090,,,unclassified,False,False,55.138,"LINESTRING (139.6891239 35.6513461, 139.689037 35.651286, 139.6886591 35.6510248)",,,,,,
1703079223,2067957966,0,196461780,,,unclassified,True,False,50.727000000000004,"LINESTRING (139.6891239 35.6513461, 139.6892111 35.651404, 139.6894763 35.6515799, 139.6895588 35.6516346)",,,,,,
1703079223,366877418,0,262007573,2,山手通り,primary,True,False,55.017,"LINESTRING (139.6891239 35.6513461, 139.6893742 35.6511507, 139.6894243 35.6511289, 139.6894838 35.6511032, 139.6895665 35.6510788, 139.6896155 35.6510725)",317,,,,,
1703079224,366877978,0,32623090,,,unclassified,False,False,27.369,"LINESTRING (139.6886591 35.6510248, 139.6885552 35.6507936)",,,,,,
1703079224,2067957967,0,196461777,,,residential,False,False,88.814,"LINESTRING (139.6886591 35.6510248, 139.6880185 35.6516306)",,,,,,
1703079224,1703079223,0,32623090,,,unclassified,False,True,55.138,"LINESTRING (139.6886591 35.6510248, 139.689037 35.651286, 139.6891239 35.6513461)",,,,,,
1703080343,366876596,0,864840975,2,,primary_link,True,False,83.526,"LINESTRING (139.6903623 35.6501052, 139.6900363 35.650403, 139.6899245 35.6505133, 139.6898692 35.6505743, 139.6898253 35.65063, 139.689784 35.6506889)",,60,,,,
1703082639,631556970,0,179313485,,,residential,False,True,57.968,"LINESTRING (139.6916872 35.649777, 139.6916747 35.6494472, 139.6915917 35.6493607, 139.6915285 35.6492972)",,,,,,
1703082639,631549975,0,232104165,,,residential,True,False,71.78099999999999,"LINESTRING (139.6916872 35.649777, 139.6914274 35.6498186, 139.6911987 35.6498397, 139.6910453 35.649843, 139.6910083 35.6498201, 139.6909309 35.6497693)",,30,,,,
1703090932,1555345846,0,142107526,,,residential,False,True,80.152,"LINESTRING (139.6934096 35.6485567, 139.6941239 35.6481293)",,,,,,
1703090932,4314838448,0,179313487,,,unclassified,False,False,32.387,"LINESTRING (139.6934096 35.6485567, 139.6936232 35.6487906)",,,,,,
1703090932,1896554705,0,179313487,,,unclassified,False,True,37.099,"LINESTRING (139.6934096 35.6485567, 139.6932244 35.6483556, 139.6932122 35.6483419, 139.6931649 35.6482888)",,,,,,
1705811823,383209726,0,56251322,,,tertiary,False,False,31.587,"LINESTRING (139.7012516 35.6552994, 139.7013223 35.6555776)",432,30,,,,
1705811823,383209721,0,56251322,,,tertiary,False,True,72.769,"LINESTRING (139.7012516 35.6552994, 139.7010893 35.6546584)",432,30,,,,
1705811823,662240202,0,158370225,,,residential,False,False,54.108,"LINESTRING (139.7012516 35.6552994, 139.7018355 35.6551913)",,,,,,
1705811831,1705811836,0,833121314,,,unclassified,False,False,4.814,"LINESTRING (139.700583 35.6558729, 139.7005369 35.6558946)",,,,,,
1705811831,686510417,0,54500462,,,residential,False,True,103.388,"LINESTRING (139.700583 35.6558729, 139.7003619 35.655249, 139.7003072 35.654972)",,,,,,
1705811831,383209726,0,158370226,,,unclassified,True,False,74.49,"LINESTRING (139.700583 35.6558729, 139.7006225 35.6558501, 139.7013223 35.6555776)",,,,,,
1705811836,1705811831,0,833121314,,,unclassified,False,True,4.814,"LINESTRING (139.7005369 35.6558946, 139.700583 35.6558729)",,,,,,
1705811836,742561035,0,74271096,,渋谷さくら坂,unclassified,True,False,35.152,"LINESTRING (139.7005369 35.6558946, 139.700549 35.6559278, 139.7006873 35.6561859)",,,,,,
1705811836,742560941,0,221153177,,,unclassified,False,False,57.934,"LINESTRING (139.7005369 35.6558946, 139.7000761 35.6560596, 139.6999999 35.6560882, 139.6999513 35.6561068)",,,,,,
1712241480,1316236224,0,116837689,,,unclassified,False,False,38.854,"LINESTRING (139.684162 35.6485616, 139.6842677 35.6482229)",,,,,,
1712241480,2068039604,0,116837689,,,unclassified,False,True,9.866,"LINESTRING (139.684162 35.6485616, 139.6841425 35.6486489)",,,,,,
1712241480,1716268401,0,159119653,,,residential,False,False,24.037,"LINESTRING (139.684162 35.6485616, 139.6838975 35.6485385)",,,,,,
1716268401,1712241480,0,159119653,,,residential,False,True,24.037,"LINESTRING (139.6838975 35.6485385, 139.684162 35.6485616)",,,,,,
1716268439,2069261638,0,32623190,,,residential,False,True,8.551,"LINESTRING (139.6854924 35.649892, 139.6854392 35.6498284)",,30,,,,
1716268439,2069261654,0,159517271,,,residential,False,False,35.221,"LINESTRING (139.6854924 35.649892, 139.6858605 35.6497878)",,,,,,
1716268439,631570403,0,32623190,,,residential,False,False,26.997,"LINESTRING (139.6854924 35.649892, 139.6856313 35.6500489, 139.6856705 35.6500868)",,30,,,,
1716268439,2068039706,0,196472328,,,residential,False,True,51.041,"LINESTRING (139.6854924 35.649892, 139.6854953 35.6499189, 139.6850723 35.6501806)",,,,,,
1716268458,1316236391,0,116837768,,,residential,True,False,13.309,"LINESTRING (139.6901619 35.6479366, 139.6900658 35.6478459)",,,,,,
1716268458,1716268473,0,"[159517273, 159517269]",,,residential,False,False,108.39000000000001,"LINESTRING (139.6901619 35.6479366, 139.6895796 35.6482777, 139.6897881 35.6486306)",,,,,,
1716268464,2068039637,0,159517271,,,residential,False,True,23.433,"LINESTRING (139.6863312 35.6496614, 139.6860838 35.6497246)",,,,,,
1716268464,1316236240,0,196615377,,,residential,False,False,26.121000000000002,"LINESTRING (139.6863312 35.6496614, 139.6864102 35.6498504, 139.6864396 35.6498764)",,,,,,
1716268464,1316237259,0,196615377,,,residential,False,True,30.789,"LINESTRING (139.6863312 35.6496614, 139.6862433 35.649439, 139.6862251 35.6493983)",,,,,,
1716268473,1316237020,0,390951625,,,residential,False,False,70.533,"LINESTRING (139.6897881 35.6486306, 139.6890149 35.6487177)",,,,,,
1716268473,1316237096,0,390951625,,,residential,False,True,46.058,"LINESTRING (139.6897881 35.6486306, 139.6902973 35.6486117)",,,,,,
1716268473,1716268458,0,"[159517273, 159517269]",,,residential,False,True,108.39000000000001,"LINESTRING (139.6897881 35.6486306, 139.6895796 35.6482777, 139.6901619 35.6479366)",,,,,,
1723190262,1316236278,0,116837756,,玉川通り,trunk_link,True,False,47.275,"LINESTRING (139.6918627 35.6533263, 139.691369 35.6531855)",246,,yes,,,
1723190262,705955027,0,56252554,,,residential,False,True,269.64099999999996,"LINESTRING (139.6918627 35.6533263, 139.6918829 35.6532803, 139.6919014 35.6532383, 139.6919271 35.6531798, 139.6917707 35.6522683, 139.6921674 35.6522281, 139.6923534 35.6532411)",,,,,,
1723190265,381044653,0,"[252731096, 215957049, 28195682, 23661423]","['1', '2']",玉川通り,trunk,True,False,717.0620000000001,"LINESTRING (139.6906692 35.6532002, 139.6910426 35.6533122, 139.6919035 35.6535532, 139.69241 35.6537, 139.6926039 35.6537661, 139.6927971 35.6538399, 139.6929715 35.6539159, 139.6931352 35.6539982, 139.6933175 35.654108, 139.6934797 35.6542231, 139.6936525 35.6543708, 139.6937966 35.6545162, 139.6939339 35.6546746, 139.6941988 35.655014, 139.6944432 35.6553157, 139.6945626 35.6554421, 139.6947002 35.655555, 139.6948283 35.6556388, 139.6949649 35.6557158, 139.6952443 35.6558137, 139.6956357 35.6559049, 139.6969488 35.6561891, 139.6973037 35.6563057)",246,,,yes,,
1723190265,625572934,0,"[922886576, 23672850]",2,玉川通り,trunk_link,True,False,84.455,"LINESTRING (139.6906692 35.6532002, 139.6910279 35.653345, 139.691535 35.6534815)",246,,yes,,,
1896544027,1902782267,0,49685513,2,山手通り,primary,True,False,70.444,"LINESTRING (139.6954721 35.6469118, 139.6960956 35.6465315)",317,60,,,,
1896544027,1555345792,0,179312183,,,unclassified,False,False,36.514,"LINESTRING (139.6954721 35.6469118, 139.6955099 35.646956, 139.6955247 35.6469732, 139.6957028 35.6471814)",,,,,,
1896544029,1555345807,0,694944360,2,山手通り,primary,True,False,89.098,"LINESTRING (139.6954207 35.6468552, 139.694623 35.6473262)",317,60,,,,
1896544029,1058557073,0,49684395,,,residential,False,True,73.473,"LINESTRING (139.6954207 35.6468552, 139.6951652 35.6465694, 139.6949398 35.6463224)",,,,,,
